id,age_band,region,role,device,network,digital_literacy,intent,accessibility_need,journey_completion,sentiment,primary_issue_code,primary_issue,resolution_status,evidence_level,evidence_ref,requested_feature_code,requested_feature,score_visual,score_clarity,score_navigation,score_planning,score_trust,score_mobile,score_accessibility,recommend_0_10,positive_note,criticism,comment
U07644,25-34,Da Nang_Quang Nam,office_worker,mobile,4g_weak,basic,trip_planning,none,completed,mixed,TRIP_INFO_GAPS,"Chờ dữ liệu chính thức về quãng đường, chi phí hoặc lịch nhận khách",blocked_external,blocked_by_official_source,"evidence-deployed-latest.json#pageFacts.headings,anchors",official_costs,chi phí chính thức từ đơn vị cung cấp dịch vụ,4.1,4,4.4,3.4,4.7,3.6,3.9,7,"Thiết kế có chất tạp chí, khác với nhiều trang giới thiệu địa phương thông thường.","Khối thông tin chuyến đi đã rõ thời lượng, độ khó và từng chặng; tôi vẫn muốn quãng đường khi địa phương xác minh xong.","Tôi vào trang để lên kế hoạch chuyến đi thật bằng điện thoại với 4G yếu. Tôi thường so sánh kỹ trước khi xin nghỉ phép và có thể xuất phát từ khu vực Đà Nẵng–Quảng Nam. Thiết kế có chất tạp chí, khác với nhiều trang giới thiệu địa phương thông thường. Khối thông tin chuyến đi đã rõ thời lượng, độ khó và từng chặng; tôi vẫn muốn quãng đường khi địa phương xác minh xong. Đề xuất chi phí chính thức từ đơn vị cung cấp dịch vụ chỉ nên triển khai khi có nguồn chính thức và đơn vị chịu trách nhiệm."
U07645,45-54,Ho Chi Minh_South,general_traveler,desktop,4g_good,advanced,map_directions,none,abandoned,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.3,4.7,5,3.7,4.2,5,4.2,8,"Câu chuyện về rừng, người Xơ Đăng và vùng sâm được kết nối khá mạch lạc.","Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm.","Tôi cần bản đồ và đường đi cụ thể trên laptop qua 4G ổn định. Tôi muốn hiểu nhanh nơi này có phù hợp với mình hay không và cần tính thêm chặng dài từ phía Nam. Câu chuyện về rừng, người Xơ Đăng và vùng sâm được kết nối khá mạch lạc. Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm. Hiện tại tôi không yêu cầu chỉnh sửa."
U07646,55-64,Central Vietnam,office_worker,desktop,4g_good,advanced,inspiration,none,completed,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.9,3.8,4.5,4.4,4.6,4.6,4.8,10,"Câu chuyện về rừng, người Xơ Đăng và vùng sâm được kết nối khá mạch lạc.","Các tác vụ chính đã rõ, tôi không thấy điểm nào cần sửa thêm ở thời điểm này.","Tôi chủ yếu tìm cảm hứng cho một điểm đến mới trên laptop qua 4G ổn định. Tôi thường so sánh kỹ trước khi xin nghỉ phép và dự tính di chuyển từ miền Trung. Câu chuyện về rừng, người Xơ Đăng và vùng sâm được kết nối khá mạch lạc. Các tác vụ chính đã rõ, tôi không thấy điểm nào cần sửa thêm ở thời điểm này. Hiện tại tôi không yêu cầu chỉnh sửa. Bối cảnh persona tổng hợp: U07646."
U07647,45-54,Da Nang_Quang Nam,office_worker,desktop,wifi,advanced,map_directions,none,completed,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.5,4.7,3.9,4.5,3.9,3.9,5,10,"Thiết kế có chất tạp chí, khác với nhiều trang giới thiệu địa phương thông thường.","Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm.","Tôi cần bản đồ và đường đi cụ thể trên laptop qua Wi‑Fi. Tôi thường so sánh kỹ trước khi xin nghỉ phép và có thể xuất phát từ khu vực Đà Nẵng–Quảng Nam. Thiết kế có chất tạp chí, khác với nhiều trang giới thiệu địa phương thông thường. Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm. Hiện tại tôi không yêu cầu chỉnh sửa."
U07648,35-44,Central Vietnam,tourism_professional,mobile,3g,advanced,trip_planning,none,completed,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.8,4.8,4.9,3.6,4.9,4.8,4.8,10,"Thông tin liên hệ cuối trang cụ thể, có điện thoại và email.","Tôi có thể xem hành trình, lưu nội dung, chia sẻ và dùng cẩm nang khi cần; trải nghiệm hiện tại đã đủ dùng.","Tôi vào trang để lên kế hoạch chuyến đi thật trên điện thoại với mạng 3G. Tôi xem cả trải nghiệm khách lẫn tính chính xác vận hành và dự tính di chuyển từ miền Trung. Thông tin liên hệ cuối trang cụ thể, có điện thoại và email. Tôi có thể xem hành trình, lưu nội dung, chia sẻ và dùng cẩm nang khi cần; trải nghiệm hiện tại đã đủ dùng. Hiện tại tôi không yêu cầu chỉnh sửa."
U07649,25-34,Ha Noi_North,small_business,mobile,wifi,average,trekking,none,completed,positive,TRIP_INFO_GAPS,"Chờ dữ liệu chính thức về quãng đường, chi phí hoặc lịch nhận khách",blocked_external,blocked_by_official_source,"evidence-deployed-latest.json#pageFacts.headings,anchors",booking_availability,lịch nhận khách và nút đặt/chuyển đầu mối,4.9,3.5,3.8,3.8,3.8,4.1,3.9,9,"Câu chuyện về rừng, người Xơ Đăng và vùng sâm được kết nối khá mạch lạc.","Lịch trình mẫu và nút lưu PDF hữu ích, còn chi phí được ghi đang xác minh nên tôi cần liên hệ trước khi chốt ngân sách.","Tôi quan tâm trekking và an toàn đường rừng bằng điện thoại qua Wi‑Fi. Tôi để ý đầu mối liên hệ và cơ hội kết nối địa phương và cần tính thêm chặng dài từ phía Bắc. Câu chuyện về rừng, người Xơ Đăng và vùng sâm được kết nối khá mạch lạc. Lịch trình mẫu và nút lưu PDF hữu ích, còn chi phí được ghi đang xác minh nên tôi cần liên hệ trước khi chốt ngân sách. Đề xuất lịch nhận khách và nút đặt/chuyển đầu mối chỉ nên triển khai khi có nguồn chính thức và đơn vị chịu trách nhiệm."
U07650,45-54,Central Vietnam,trekker,mobile,4g_weak,basic,local_official,none,completed,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.5,4.7,4.7,3.7,4.3,4.6,4.4,10,"Thông tin liên hệ cuối trang cụ thể, có điện thoại và email.","Nguồn, trạng thái xác minh và kênh liên hệ đã rõ hơn; tôi sẽ dùng website như điểm bắt đầu trước khi liên hệ địa phương.","Tôi xem trang như một kênh thông tin địa phương bằng điện thoại với 4G yếu. Tôi quen kiểm tra độ khó, quãng đường và rủi ro trước khi đi và dự tính di chuyển từ miền Trung. Thông tin liên hệ cuối trang cụ thể, có điện thoại và email. Nguồn, trạng thái xác minh và kênh liên hệ đã rõ hơn; tôi sẽ dùng website như điểm bắt đầu trước khi liên hệ địa phương. Hiện tại tôi không yêu cầu chỉnh sửa."
U07651,35-44,Ho Chi Minh_South,family_trip_planner,desktop,wifi,average,inspiration,none,partial,negative,TRIP_INFO_GAPS,"Chờ dữ liệu chính thức về quãng đường, chi phí hoặc lịch nhận khách",blocked_external,blocked_by_official_source,"evidence-deployed-latest.json#pageFacts.headings,anchors",official_costs,chi phí chính thức từ đơn vị cung cấp dịch vụ,3.8,4.4,3.7,4.1,3.9,4.4,4.3,5,Phần hero tạo ấn tượng mạnh và cho tôi biết ngay chủ đề chính.,"Khối thông tin chuyến đi đã rõ thời lượng, độ khó và từng chặng; tôi vẫn muốn quãng đường khi địa phương xác minh xong.","Tôi chủ yếu tìm cảm hứng cho một điểm đến mới bằng máy tính qua Wi‑Fi. Tôi phải cân nhắc an toàn và sức của cả gia đình và cần tính thêm chặng dài từ phía Nam. Phần hero tạo ấn tượng mạnh và cho tôi biết ngay chủ đề chính. Khối thông tin chuyến đi đã rõ thời lượng, độ khó và từng chặng; tôi vẫn muốn quãng đường khi địa phương xác minh xong. Đề xuất chi phí chính thức từ đơn vị cung cấp dịch vụ chỉ nên triển khai khi có nguồn chính thức và đơn vị chịu trách nhiệm."
U07652,18-24,International,general_traveler,mobile,wifi,average,xo_dang_culture,none,completed,mixed,OFFICIAL_EVENTS_REQUEST,Chờ nguồn chính thức cho lịch sự kiện và cảnh báo chủ động,blocked_external,blocked_by_official_source,evidence-deployed-latest.json#featureChecks,official_travel_alerts,cảnh báo chủ động có đơn vị chịu trách nhiệm,3.7,3.8,4.5,3.5,4.4,4.5,4.3,6,"Thiết kế có chất tạp chí, khác với nhiều trang giới thiệu địa phương thông thường.","Nếu địa phương công bố lịch sự kiện và đầu mối cập nhật ổn định, tôi muốn website bổ sung sau; hiện tại không nên tự suy đoán.","Tôi muốn hiểu văn hóa Xơ Đăng một cách tôn trọng ở màn hình nhỏ qua Wi‑Fi. Tôi muốn hiểu nhanh nơi này có phù hợp với mình hay không và không thể dựa hoàn toàn vào nội dung tiếng Việt. Thiết kế có chất tạp chí, khác với nhiều trang giới thiệu địa phương thông thường. Nếu địa phương công bố lịch sự kiện và đầu mối cập nhật ổn định, tôi muốn website bổ sung sau; hiện tại không nên tự suy đoán. Đề xuất cảnh báo chủ động có đơn vị chịu trách nhiệm chỉ nên triển khai khi có nguồn chính thức và đơn vị chịu trách nhiệm."
U07653,45-54,Central Vietnam,family_trip_planner,mobile,3g,advanced,inspiration,none,partial,mixed,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.2,4,4,3.9,4.6,4.4,3.9,6,"CTA trên mobile dễ chạm, đặc biệt là gọi điện và chỉ đường.","Các tác vụ chính đã rõ, tôi không thấy điểm nào cần sửa thêm ở thời điểm này.","Tôi chủ yếu tìm cảm hứng cho một điểm đến mới trên điện thoại với mạng 3G. Tôi phải cân nhắc an toàn và sức của cả gia đình và dự tính di chuyển từ miền Trung. CTA trên mobile dễ chạm, đặc biệt là gọi điện và chỉ đường. Các tác vụ chính đã rõ, tôi không thấy điểm nào cần sửa thêm ở thời điểm này. Hiện tại tôi không yêu cầu chỉnh sửa."
U07654,25-34,Central Vietnam,general_traveler,mobile,4g_good,advanced,map_directions,none,completed,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.5,4.7,4.8,4.2,5,3.9,4.8,10,"Câu chuyện về rừng, người Xơ Đăng và vùng sâm được kết nối khá mạch lạc.","Tôi có thể xem hành trình, lưu nội dung, chia sẻ và dùng cẩm nang khi cần; trải nghiệm hiện tại đã đủ dùng.","Tôi cần bản đồ và đường đi cụ thể trên điện thoại qua 4G ổn định. Tôi muốn hiểu nhanh nơi này có phù hợp với mình hay không và dự tính di chuyển từ miền Trung. Câu chuyện về rừng, người Xơ Đăng và vùng sâm được kết nối khá mạch lạc. Tôi có thể xem hành trình, lưu nội dung, chia sẻ và dùng cẩm nang khi cần; trải nghiệm hiện tại đã đủ dùng. Hiện tại tôi không yêu cầu chỉnh sửa."
U07655,25-34,Ho Chi Minh_South,small_business,desktop,3g,average,map_directions,none,completed,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,5,4.1,4.5,3.8,4.7,4.9,4.6,10,"Câu chuyện về rừng, người Xơ Đăng và vùng sâm được kết nối khá mạch lạc.","Các tác vụ chính đã rõ, tôi không thấy điểm nào cần sửa thêm ở thời điểm này.","Tôi cần bản đồ và đường đi cụ thể ở màn hình desktop với mạng 3G. Tôi để ý đầu mối liên hệ và cơ hội kết nối địa phương và cần tính thêm chặng dài từ phía Nam. Câu chuyện về rừng, người Xơ Đăng và vùng sâm được kết nối khá mạch lạc. Các tác vụ chính đã rõ, tôi không thấy điểm nào cần sửa thêm ở thời điểm này. Hiện tại tôi không yêu cầu chỉnh sửa."
U07656,25-34,Ho Chi Minh_South,trekker,mobile,4g_good,advanced,inspiration,none,completed,mixed,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.4,4.8,4.5,4.3,4.8,4.6,4,6,"Thiết kế có chất tạp chí, khác với nhiều trang giới thiệu địa phương thông thường.","Nguồn, trạng thái xác minh và kênh liên hệ đã rõ hơn; tôi sẽ dùng website như điểm bắt đầu trước khi liên hệ địa phương.","Tôi chủ yếu tìm cảm hứng cho một điểm đến mới trên điện thoại qua 4G ổn định. Tôi quen kiểm tra độ khó, quãng đường và rủi ro trước khi đi và cần tính thêm chặng dài từ phía Nam. Thiết kế có chất tạp chí, khác với nhiều trang giới thiệu địa phương thông thường. Nguồn, trạng thái xác minh và kênh liên hệ đã rõ hơn; tôi sẽ dùng website như điểm bắt đầu trước khi liên hệ địa phương. Hiện tại tôi không yêu cầu chỉnh sửa."
U07657,45-54,Central Vietnam,family_trip_planner,mobile,3g,average,map_directions,none,completed,positive,SATISFIED_NO_CHANGE,"Hài lòng, không yêu cầu chỉnh sửa",satisfied,preference,evidence-deployed-latest.json#featureChecks,no_change,giữ nguyên trải nghiệm hiện tại,4.2,4.8,4.7,4.3,4.5,4.7,4.8,8,Bản đồ có nhiều điểm và phần liên hệ cơ quan giúp trang đáng tin hơn.,"Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm.","Tôi cần bản đồ và đường đi cụ thể bằng điện thoại với mạng 3G. Tôi phải cân nhắc an toàn và sức của cả gia đình và dự tính di chuyển từ miền Trung. Bản đồ có nhiều điểm và phần liên hệ cơ quan giúp trang đáng tin hơn. Trang vẫn giàu hình ảnh nhưng đã có lối tắt, danh sách rút gọn và chế độ tiết kiệm dữ liệu nên tôi không đề xuất thay đổi thêm. Hiện tại tôi không yêu cầu chỉnh sửa."
